PECAPJ49_UPPER_AERODIGESTIVE_TRACT	2	2	2	2	3	2	2	2	2	2	2	1	3	2	2	2	2	1	2	2	2	2	3	2	2	2	3	2	2	3	0	1.6772303336576024	1.243190953890373	1.0185858358538877	0.8628668064155439	0.37997930481516295	0.054933499625455635	0.5407057462792348	0.4058653918053548	1.5816314925450783	2.1688694939927537	1.1345387970412724	0.12104506487927623	0.47838566839644875	1.6056971803590472	2.057816892948467	1.4214022013667056	1.41181955153818	0.00372712747540019	0.5693008423004687	0.64897604902044	1.3513313505914013	1.7339406220380758	1.6935747435177606	0.005663240294724555	0.03549648620866251	0.12910848859493676	0	0.3070139234584509	1.1609044246932414	0.05129931810624968	0.33625484009248
Linea	Cgh_arnPLAUR	Cgh_arnETS1	Cgh_tfAP2B1	Cgh_tfATF1	Cgh_tfE2F1	Cgh_tfE2F2	Cgh_tfE2F3	Cgh_tfETV4	Cgh_tfFOS	Cgh_tfFOSL1	Cgh_tfFOSL2	Cgh_tfFOXP2	Cgh_tfGATA2	Cgh_tfJUN	Cgh_tfJUNB	Cgh_tfJUND	Cgh_tfNFKB1	Cgh_tfSMAD4	Cgh_tfSP1	Cgh_tfSP3	Cgh_tfTCF7L2	Cgh_tfTFAP2A	Cgh_tfTFAP2C	Cgh_tfTP53	Cgh_MIR145	Cgh_MIR155	Cgh_MIR16_2	Cgh_MIR200B	Cgh_MIR200C	Cgh_MIR204	Cgh_MIR222	arnPLAUR	arnETS1	tfAP2B1	tfATF1	tfE2F1	tfE2F2	tfE2F3	tfETV4	tfFOS	tfFOSL1	tfFOSL2	tfFOXP2	tfGATA2	tfJUN	tfJUNB	tfJUND	tfNFKB1	tfSMAD4	tfSP1	tfSP3	tfTCF7L2	tfTFAP2A	tfTFAP2C	tfTP53	MIR145	MIR155	MIR16_2	MIR200B	MIR200C	MIR204	MIR222
PEER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	1	0	0.5038234618657621	5.383253275018037	0.8824587651898856	1.2074881807342617	1.3795960741127988	2.673600367992614	2.1590041142866623	0.11368034731161772	0.006473321186413549	0.02321595070517394	0.2490421019814607	0.01786287147978505	0.6872417499073231	0.014246886131797672	0.3220207518479554	0.8858960171935738	0.18958421400581987	0.8580223667859534	1.0399478286981259	1.447065468492351	0.8656289381838688	0.0036897115775636397	0.009177049021960924	0.9607174625353536	0.04845637325610158	0.6229371453950504	0	0.012890617561934326	0.01868158995750339	0.05620868419408773	0.08700782144890057
Linea	Cgh_arnPLAUR	Cgh_arnETS1	Cgh_tfAP2B1	Cgh_tfATF1	Cgh_tfE2F1	Cgh_tfE2F2	Cgh_tfE2F3	Cgh_tfETV4	Cgh_tfFOS	Cgh_tfFOSL1	Cgh_tfFOSL2	Cgh_tfFOXP2	Cgh_tfGATA2	Cgh_tfJUN	Cgh_tfJUNB	Cgh_tfJUND	Cgh_tfNFKB1	Cgh_tfSMAD4	Cgh_tfSP1	Cgh_tfSP3	Cgh_tfTCF7L2	Cgh_tfTFAP2A	Cgh_tfTFAP2C	Cgh_tfTP53	Cgh_MIR145	Cgh_MIR155	Cgh_MIR16_2	Cgh_MIR200B	Cgh_MIR200C	Cgh_MIR204	Cgh_MIR222	arnPLAUR	arnETS1	tfAP2B1	tfATF1	tfE2F1	tfE2F2	tfE2F3	tfETV4	tfFOS	tfFOSL1	tfFOSL2	tfFOXP2	tfGATA2	tfJUN	tfJUNB	tfJUND	tfNFKB1	tfSMAD4	tfSP1	tfSP3	tfTCF7L2	tfTFAP2A	tfTFAP2C	tfTP53	MIR145	MIR155	MIR16_2	MIR200B	MIR200C	MIR204	MIR222
PF382_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	0	0.8913610710659768	3.3011866588039083	0.5538137203279254	0.9434256229556259	2.7992011778426895	3.768172590122396	1.6151505447671348	0.7805721958684032	0.18131653737512768	0.010426160096922531	0.03094757702123291	0.007310836932050382	0.01204213556643133	0.5796755389137281	0.3442489745480011	1.7832664781630199	0.5556366237429697	1.8455841398880595	2.016386050590755	1.56253909120039	0.801578863264543	0.06795591062037212	1.512726135808823	0.9060284879805409	0.028372128411865906	0.4133432394794675	0	0.009563637774330875	0.01856611654470506	0.0877282374826711	0.05680142795904456
Linea	Cgh_arnPLAUR	Cgh_arnETS1	Cgh_tfAP2B1	Cgh_tfATF1	Cgh_tfE2F1	Cgh_tfE2F2	Cgh_tfE2F3	Cgh_tfETV4	Cgh_tfFOS	Cgh_tfFOSL1	Cgh_tfFOSL2	Cgh_tfFOXP2	Cgh_tfGATA2	Cgh_tfJUN	Cgh_tfJUNB	Cgh_tfJUND	Cgh_tfNFKB1	Cgh_tfSMAD4	Cgh_tfSP1	Cgh_tfSP3	Cgh_tfTCF7L2	Cgh_tfTFAP2A	Cgh_tfTFAP2C	Cgh_tfTP53	Cgh_MIR145	Cgh_MIR155	Cgh_MIR16_2	Cgh_MIR200B	Cgh_MIR200C	Cgh_MIR204	Cgh_MIR222	arnPLAUR	arnETS1	tfAP2B1	tfATF1	tfE2F1	tfE2F2	tfE2F3	tfETV4	tfFOS	tfFOSL1	tfFOSL2	tfFOXP2	tfGATA2	tfJUN	tfJUNB	tfJUND	tfNFKB1	tfSMAD4	tfSP1	tfSP3	tfTCF7L2	tfTFAP2A	tfTFAP2C	tfTP53	MIR145	MIR155	MIR16_2	MIR200B	MIR200C	MIR204	MIR222
PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	3	2	2	2	2	2	0	0.03665027615467295	4.119185104779143	0.6846456873441928	0.726167252782334	1.5023429849419667	1.0559654039390638	1.0107458238811835	0.09872329906229207	0.0074166916939447085	0.007236032487753658	0.009053493215371404	0.00662414252194778	0.007843493392383438	0.01757759872664204	0.344871430305261	0.14299985379056962	1.5664907416569684	0.6935579513118783	0.8677262357187385	0.8244152134829369	0.14152961796652216	0.025885276531724073	0.011230814370911271	0.002827556474267167	0.04702434153815251	0.14720780942600264	0	0.013347934371226895	0.32606177366032185	0.11419612421710228	0.015229689179977652
Linea	Cgh_arnPLAUR	Cgh_arnETS1	Cgh_tfAP2B1	Cgh_tfATF1	Cgh_tfE2F1	Cgh_tfE2F2	Cgh_tfE2F3	Cgh_tfETV4	Cgh_tfFOS	Cgh_tfFOSL1	Cgh_tfFOSL2	Cgh_tfFOXP2	Cgh_tfGATA2	Cgh_tfJUN	Cgh_tfJUNB	Cgh_tfJUND	Cgh_tfNFKB1	Cgh_tfSMAD4	Cgh_tfSP1	Cgh_tfSP3	Cgh_tfTCF7L2	Cgh_tfTFAP2A	Cgh_tfTFAP2C	Cgh_tfTP53	Cgh_MIR145	Cgh_MIR155	Cgh_MIR16_2	Cgh_MIR200B	Cgh_MIR200C	Cgh_MIR204	Cgh_MIR222	arnPLAUR	arnETS1	tfAP2B1	tfATF1	tfE2F1	tfE2F2	tfE2F3	tfETV4	tfFOS	tfFOSL1	tfFOSL2	tfFOXP2	tfGATA2	tfJUN	tfJUNB	tfJUND	tfNFKB1	tfSMAD4	tfSP1	tfSP3	tfTCF7L2	tfTFAP2A	tfTFAP2C	tfTP53	MIR145	MIR155	MIR16_2	MIR200B	MIR200C	MIR204	MIR222
PK1_PANCREAS	2	2	3	2	3	1	1	2	2	2	2	2	2	2	1	1	1	1	2	2	2	1	3	2	2	1	2	2	2	1	0	0.6104710587511094	0.7330016617428142	1.9506581619715126	0.9350233021496898	1.0411500947484913	0.27333938966261273	0.616906250338331	0.676822971371602	3.1598837781113756	2.4088761878191676	1.3018717125856012	0.0017715020238893825	0.14867538441021855	1.9331522323333634	0.9535112178185314	0.6279153409991406	1.3637781784287355	0.001168760159851799	0.872099335836599	0.962217759810678	1.9476524255200285	0.49407993645641163	0.02934881528438863	0.7244195251154523	0.03689271713366286	0.14660449873163378	0	0.992394625545226	4.09312079588118	0.09996607758568767	0.5640930141039064
Linea	Cgh_arnPLAUR	Cgh_arnETS1	Cgh_tfAP2B1	Cgh_tfATF1	Cgh_tfE2F1	Cgh_tfE2F2	Cgh_tfE2F3	Cgh_tfETV4	Cgh_tfFOS	Cgh_tfFOSL1	Cgh_tfFOSL2	Cgh_tfFOXP2	Cgh_tfGATA2	Cgh_tfJUN	Cgh_tfJUNB	Cgh_tfJUND	Cgh_tfNFKB1	Cgh_tfSMAD4	Cgh_tfSP1	Cgh_tfSP3	Cgh_tfTCF7L2	Cgh_tfTFAP2A	Cgh_tfTFAP2C	Cgh_tfTP53	Cgh_MIR145	Cgh_MIR155	Cgh_MIR16_2	Cgh_MIR200B	Cgh_MIR200C	Cgh_MIR204	Cgh_MIR222	arnPLAUR	arnETS1	tfAP2B1	tfATF1	tfE2F1	tfE2F2	tfE2F3	tfETV4	tfFOS	tfFOSL1	tfFOSL2	tfFOXP2	tfGATA2	tfJUN	tfJUNB	tfJUND	tfNFKB1	tfSMAD4	tfSP1	tfSP3	tfTCF7L2	tfTFAP2A	tfTFAP2C	tfTP53	MIR145	MIR155	MIR16_2	MIR200B	MIR200C	MIR204	MIR222
PK45H_PANCREAS	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	3	2	3	2	2	2	3	2	3	2	0	0.3640750208858883	1.035072362231354	2.23194713484579	0.87732392355051	0.9235215302238725	0.3134484944772973	0.7940689145269636	0.7629822837521021	3.7203117318668215	3.2749695521087285	1.3694802752499284	0.25323763857006004	0.08607018302900914	2.2657900261374895	0.6882613431064005	1.3741457258925058	0.46059049921283834	0.04301309527447103	0.697708778991785	0.8797554286547238	2.0906543610182067	1.1206925343938743	0.18211088829906524	0.8979088968916458	0.027190702244557923	0.17897588817636312	0	0.016063252926401532	0.011055324129648606	0.10807720416559399	0.5254875229267538
Linea	Cgh_arnPLAUR	Cgh_arnETS1	Cgh_tfAP2B1	Cgh_tfATF1	Cgh_tfE2F1	Cgh_tfE2F2	Cgh_tfE2F3	Cgh_tfETV4	Cgh_tfFOS	Cgh_tfFOSL1	Cgh_tfFOSL2	Cgh_tfFOXP2	Cgh_tfGATA2	Cgh_tfJUN	Cgh_tfJUNB	Cgh_tfJUND	Cgh_tfNFKB1	Cgh_tfSMAD4	Cgh_tfSP1	Cgh_tfSP3	Cgh_tfTCF7L2	Cgh_tfTFAP2A	Cgh_tfTFAP2C	Cgh_tfTP53	Cgh_MIR145	Cgh_MIR155	Cgh_MIR16_2	Cgh_MIR200B	Cgh_MIR200C	Cgh_MIR204	Cgh_MIR222	arnPLAUR	arnETS1	tfAP2B1	tfATF1	tfE2F1	tfE2F2	tfE2F3	tfETV4	tfFOS	tfFOSL1	tfFOSL2	tfFOXP2	tfGATA2	tfJUN	tfJUNB	tfJUND	tfNFKB1	tfSMAD4	tfSP1	tfSP3	tfTCF7L2	tfTFAP2A	tfTFAP2C	tfTP53	MIR145	MIR155	MIR16_2	MIR200B	MIR200C	MIR204	MIR222
PL21_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	4	3	3	3	4	4	5	3	3	3	4	5	4	4	4	4	4	4	3	4	3	5	4	3	3	3	4	4	6	3	0	1.0028365708076683	0.3867425529123383	0.4932345165790485	1.0588913156787851	0.8605621346587183	1.4624548291152781	1.3325087858270288	0.025311959610569583	2.2472924709239233	0.04578214366141794	3.2417067924151826	0.7645096033303783	0.29599882520932386	0.4927499647330352	0.5815684222106846	1.1556170333654594	0.06878926167266586	1.3781462408672882	1.4040113445422608	1.121704125720646	0.48917516578038067	0.044167728845535964	0.006113881368329717	0.7691393169149883	0.07344532673431281	0.21164893296827686	0	5.478283805417441	4.262987206690687	0.0826765709285189	1.6941131826199394
Linea	Cgh_arnPLAUR	Cgh_arnETS1	Cgh_tfAP2B1	Cgh_tfATF1	Cgh_tfE2F1	Cgh_tfE2F2	Cgh_tfE2F3	Cgh_tfETV4	Cgh_tfFOS	Cgh_tfFOSL1	Cgh_tfFOSL2	Cgh_tfFOXP2	Cgh_tfGATA2	Cgh_tfJUN	Cgh_tfJUNB	Cgh_tfJUND	Cgh_tfNFKB1	Cgh_tfSMAD4	Cgh_tfSP1	Cgh_tfSP3	Cgh_tfTCF7L2	Cgh_tfTFAP2A	Cgh_tfTFAP2C	Cgh_tfTP53	Cgh_MIR145	Cgh_MIR155	Cgh_MIR16_2	Cgh_MIR200B	Cgh_MIR200C	Cgh_MIR204	Cgh_MIR222	arnPLAUR	arnETS1	tfAP2B1	tfATF1	tfE2F1	tfE2F2	tfE2F3	tfETV4	tfFOS	tfFOSL1	tfFOSL2	tfFOXP2	tfGATA2	tfJUN	tfJUNB	tfJUND	tfNFKB1	tfSMAD4	tfSP1	tfSP3	tfTCF7L2	tfTFAP2A	tfTFAP2C	tfTP53	MIR145	MIR155	MIR16_2	MIR200B	MIR200C	MIR204	MIR222
PLCPRF5_LIVER	3	3	3	3	3	2	3	3	2	3	3	4	2	3	2	2	2	2	3	3	2	3	3	2	2	4	2	0	3	0	0	0.20105871227119787	0.05252724320227997	0.857409414370146	0.9623129156105538	0.9641806271818343	0.5742321598540263	0.8605462004542924	4.302326130465715	4.977636930334351	0.5181784030305251	0.4450130991938438	0.08133683344946169	0.4308118688918701	5.407515772440328	3.1536302330977746	2.481451464786289	0.9348667064942262	0.7157433366441049	0.7474366721550697	0.8780906440418849	1.408921008219216	0.3277100387547736	1.5919643222681261	0.33923527487782923	0.024756248324044508	0.18900592847024547	0	0.03425874547612967	0.02314488839131702	0.06560051497082138	0.8811652764211073
Linea	Cgh_arnPLAUR	Cgh_arnETS1	Cgh_tfAP2B1	Cgh_tfATF1	Cgh_tfE2F1	Cgh_tfE2F2	Cgh_tfE2F3	Cgh_tfETV4	Cgh_tfFOS	Cgh_tfFOSL1	Cgh_tfFOSL2	Cgh_tfFOXP2	Cgh_tfGATA2	Cgh_tfJUN	Cgh_tfJUNB	Cgh_tfJUND	Cgh_tfNFKB1	Cgh_tfSMAD4	Cgh_tfSP1	Cgh_tfSP3	Cgh_tfTCF7L2	Cgh_tfTFAP2A	Cgh_tfTFAP2C	Cgh_tfTP53	Cgh_MIR145	Cgh_MIR155	Cgh_MIR16_2	Cgh_MIR200B	Cgh_MIR200C	Cgh_MIR204	Cgh_MIR222	arnPLAUR	arnETS1	tfAP2B1	tfATF1	tfE2F1	tfE2F2	tfE2F3	tfETV4	tfFOS	tfFOSL1	tfFOSL2	tfFOXP2	tfGATA2	tfJUN	tfJUNB	tfJUND	tfNFKB1	tfSMAD4	tfSP1	tfSP3	tfTCF7L2	tfTFAP2A	tfTFAP2C	tfTP53	MIR145	MIR155	MIR16_2	MIR200B	MIR200C	MIR204	MIR222
PSN1_PANCREAS	3	3	3	3	3	2	2	3	3	3	4	2	3	4	3	3	2	1	3	2	4	2	6	2	3	4	2	2	3	4	0	1.6534376394702872	0.5007333593431667	1.3233907248359225	1.3372187900140333	0.9339973280617963	0.16087415647487455	0.7524160319771906	1.9912686802963886	0.762550408871253	2.1336098174986224	2.5786360659005796	0.01830540787740673	0.2799900514857677	1.9246336893985498	1.4576821807383422	0.7753182605716971	0.9288409832756734	0.0030744536911450552	1.2737328230686267	0.8032169560794548	3.6246330542567295	0.0579916679502443	0.0038473172535060146	0.21645844945126133	0.0859040026804697	0.9587172537297208	0	0.013427964812853093	0.005638114894457487	0.10900215719663595	1.5169984750634218
Linea	Cgh_arnPLAUR	Cgh_arnETS1	Cgh_tfAP2B1	Cgh_tfATF1	Cgh_tfE2F1	Cgh_tfE2F2	Cgh_tfE2F3	Cgh_tfETV4	Cgh_tfFOS	Cgh_tfFOSL1	Cgh_tfFOSL2	Cgh_tfFOXP2	Cgh_tfGATA2	Cgh_tfJUN	Cgh_tfJUNB	Cgh_tfJUND	Cgh_tfNFKB1	Cgh_tfSMAD4	Cgh_tfSP1	Cgh_tfSP3	Cgh_tfTCF7L2	Cgh_tfTFAP2A	Cgh_tfTFAP2C	Cgh_tfTP53	Cgh_MIR145	Cgh_MIR155	Cgh_MIR16_2	Cgh_MIR200B	Cgh_MIR200C	Cgh_MIR204	Cgh_MIR222	arnPLAUR	arnETS1	tfAP2B1	tfATF1	tfE2F1	tfE2F2	tfE2F3	tfETV4	tfFOS	tfFOSL1	tfFOSL2	tfFOXP2	tfGATA2	tfJUN	tfJUNB	tfJUND	tfNFKB1	tfSMAD4	tfSP1	tfSP3	tfTCF7L2	tfTFAP2A	tfTFAP2C	tfTP53	MIR145	MIR155	MIR16_2	MIR200B	MIR200C	MIR204	MIR222
QGP1_PANCREAS	4	4	5	5	4	3	4.666666666666667	5	3	4	4	6	3	6	4	4	4	5	5	5	4	4	5	5	5	3	4	6	5	0	0	0.0880739183355377	0.02267120148248316	1.6439541543239231	0.9627336531950093	0.5854117925876011	0.5777764562140006	0.9406605677947155	3.0251142765039227	0.3214851526889821	0.01166109290997254	0.23394322741670964	1.9551020671080253	0.40118996927124184	0.3274068891209485	0.7945829746030488	1.0297633938660016	0.5337195969039742	1.3244116956623266	0.7689270006162983	1.097217918706807	0.4881481563083402	1.4558017350085053	0.1815755272377422	0.17241529024246663	0.04630832567917798	0.12066213887377267	0	3.119918169276005	6.2240671556615235	0.25187182537603864	0.17741196477888418
Linea	Cgh_arnPLAUR	Cgh_arnETS1	Cgh_tfAP2B1	Cgh_tfATF1	Cgh_tfE2F1	Cgh_tfE2F2	Cgh_tfE2F3	Cgh_tfETV4	Cgh_tfFOS	Cgh_tfFOSL1	Cgh_tfFOSL2	Cgh_tfFOXP2	Cgh_tfGATA2	Cgh_tfJUN	Cgh_tfJUNB	Cgh_tfJUND	Cgh_tfNFKB1	Cgh_tfSMAD4	Cgh_tfSP1	Cgh_tfSP3	Cgh_tfTCF7L2	Cgh_tfTFAP2A	Cgh_tfTFAP2C	Cgh_tfTP53	Cgh_MIR145	Cgh_MIR155	Cgh_MIR16_2	Cgh_MIR200B	Cgh_MIR200C	Cgh_MIR204	Cgh_MIR222	arnPLAUR	arnETS1	tfAP2B1	tfATF1	tfE2F1	tfE2F2	tfE2F3	tfETV4	tfFOS	tfFOSL1	tfFOSL2	tfFOXP2	tfGATA2	tfJUN	tfJUNB	tfJUND	tfNFKB1	tfSMAD4	tfSP1	tfSP3	tfTCF7L2	tfTFAP2A	tfTFAP2C	tfTP53	MIR145	MIR155	MIR16_2	MIR200B	MIR200C	MIR204	MIR222
RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	0	0.006460297291050281	2.506155931968754	0.44816275035468384	0.771158443887387	1.8342882908975766	4.24634893284909	1.2562010884516106	0.0047167210419908736	0.01221638102273688	0.00628712310633724	0.022301707297060453	0.004089646709055504	0.00559714023979466	0.015312457852006469	0.5011424062529087	0.40984831440450753	1.6474721869857056	0.8455617863183004	0.8971303512565243	0.9871964656058152	0.03389029774583905	0.011528088141808527	0.006303038758602017	1.3326249793019274	0.027674012949365737	3.1379320421676526	0	0.00981516201944179	0.006898281268908803	0.06111805028192577	0.047795166583509595
Linea	Cgh_arnPLAUR	Cgh_arnETS1	Cgh_tfAP2B1	Cgh_tfATF1	Cgh_tfE2F1	Cgh_tfE2F2	Cgh_tfE2F3	Cgh_tfETV4	Cgh_tfFOS	Cgh_tfFOSL1	Cgh_tfFOSL2	Cgh_tfFOXP2	Cgh_tfGATA2	Cgh_tfJUN	Cgh_tfJUNB	Cgh_tfJUND	Cgh_tfNFKB1	Cgh_tfSMAD4	Cgh_tfSP1	Cgh_tfSP3	Cgh_tfTCF7L2	Cgh_tfTFAP2A	Cgh_tfTFAP2C	Cgh_tfTP53	Cgh_MIR145	Cgh_MIR155	Cgh_MIR16_2	Cgh_MIR200B	Cgh_MIR200C	Cgh_MIR204	Cgh_MIR222	arnPLAUR	arnETS1	tfAP2B1	tfATF1	tfE2F1	tfE2F2	tfE2F3	tfETV4	tfFOS	tfFOSL1	tfFOSL2	tfFOXP2	tfGATA2	tfJUN	tfJUNB	tfJUND	tfNFKB1	tfSMAD4	tfSP1	tfSP3	tfTCF7L2	tfTFAP2A	tfTFAP2C	tfTP53	MIR145	MIR155	MIR16_2	MIR200B	MIR200C	MIR204	MIR222
RCC10RGB_KIDNEY	4	2	4	5	5	3	4	4	2	4	4	4	4	3	4	4	2	2	5	4	3	4	5	4	4	4	4	3	4	4	0	1.4627450873220067	1.499822189044866	1.3756640270526483	0.673276713529126	0.4224690511813211	0.05239874904405794	0.3505979640365312	0.007903660525394013	0.12461501918021389	0.4262910762932286	3.5644604114512455	0.009654075635165932	0.24544100602255844	1.4389552879621879	1.6711717651559839	0.9689228366209767	0.9087579794244802	0.9130428128264316	0.948312036416095	1.0125983041567155	0.17813479292540715	0.18985458262917704	0.39105104394039303	0.909498895824171	0.021569977751607836	1.088787268743808	0	0.3993633366349693	0.005377044569869963	0.10950020882873546	0.31742011651358737
Linea	Cgh_arnPLAUR	Cgh_arnETS1	Cgh_tfAP2B1	Cgh_tfATF1	Cgh_tfE2F1	Cgh_tfE2F2	Cgh_tfE2F3	Cgh_tfETV4	Cgh_tfFOS	Cgh_tfFOSL1	Cgh_tfFOSL2	Cgh_tfFOXP2	Cgh_tfGATA2	Cgh_tfJUN	Cgh_tfJUNB	Cgh_tfJUND	Cgh_tfNFKB1	Cgh_tfSMAD4	Cgh_tfSP1	Cgh_tfSP3	Cgh_tfTCF7L2	Cgh_tfTFAP2A	Cgh_tfTFAP2C	Cgh_tfTP53	Cgh_MIR145	Cgh_MIR155	Cgh_MIR16_2	Cgh_MIR200B	Cgh_MIR200C	Cgh_MIR204	Cgh_MIR222	arnPLAUR	arnETS1	tfAP2B1	tfATF1	tfE2F1	tfE2F2	tfE2F3	tfETV4	tfFOS	tfFOSL1	tfFOSL2	tfFOXP2	tfGATA2	tfJUN	tfJUNB	tfJUND	tfNFKB1	tfSMAD4	tfSP1	tfSP3	tfTCF7L2	tfTFAP2A	tfTFAP2C	tfTP53	MIR145	MIR155	MIR16_2	MIR200B	MIR200C	MIR204	MIR222
RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0.5924656637294831	0.41022061430818446	0.952092303629226	0.6417825928890539	2.3890198938114864	7.088443751785969	1.6262446172612997	0.09627235418110006	0.00804213600081773	0.04191373407421074	0.3831051157997236	0.18150571004491745	0.005402040629553346	0.05883364763715428	0.38382223633192747	0.9134294227703613	1.9550224694584197	0.9975052098760742	1.508912988790402	1.0852730891096876	1.1256003516932886	0.01787235124809694	0.014532401075804929	2.916798302782412	0.037590832596163026	0.4937532429633175	0	0.0218940422448818	0.03101214221109875	0.05272232276939114	0.1851722756691801
Linea	Cgh_arnPLAUR	Cgh_arnETS1	Cgh_tfAP2B1	Cgh_tfATF1	Cgh_tfE2F1	Cgh_tfE2F2	Cgh_tfE2F3	Cgh_tfETV4	Cgh_tfFOS	Cgh_tfFOSL1	Cgh_tfFOSL2	Cgh_tfFOXP2	Cgh_tfGATA2	Cgh_tfJUN	Cgh_tfJUNB	Cgh_tfJUND	Cgh_tfNFKB1	Cgh_tfSMAD4	Cgh_tfSP1	Cgh_tfSP3	Cgh_tfTCF7L2	Cgh_tfTFAP2A	Cgh_tfTFAP2C	Cgh_tfTP53	Cgh_MIR145	Cgh_MIR155	Cgh_MIR16_2	Cgh_MIR200B	Cgh_MIR200C	Cgh_MIR204	Cgh_MIR222	arnPLAUR	arnETS1	tfAP2B1	tfATF1	tfE2F1	tfE2F2	tfE2F3	tfETV4	tfFOS	tfFOSL1	tfFOSL2	tfFOXP2	tfGATA2	tfJUN	tfJUNB	tfJUND	tfNFKB1	tfSMAD4	tfSP1	tfSP3	tfTCF7L2	tfTFAP2A	tfTFAP2C	tfTP53	MIR145	MIR155	MIR16_2	MIR200B	MIR200C	MIR204	MIR222
RCM1_LARGE_INTESTINE	2	3	3	3	6	2	3	3	4	3	4	4	4	3	2	2	3	2	3	4	4	3	6	2	3	3	5	2	3	3	0	1.638177555316428	0.21449161225350846	0.46654933954032635	0.976187693679762	0.6776354265494945	0.16422479422352143	0.6997771417399516	2.724294695421317	0.8057611193871519	1.3615430971294862	0.9858879621704393	1.5450793781483907	0.16108834414940013	0.7442186923524867	0.8955900715640277	0.7326287715048536	0.44706262727770796	0.6749943761629079	1.6277018638417755	1.219343743263648	2.930833354992758	0.6311707554748767	0.6158525573147785	0.12363725391874836	0.03576499215577797	0.16091427426369526	0	2.8246687207366055	3.24939673322912	0.142158165847832	3.6649854885067565
Linea	Cgh_arnPLAUR	Cgh_arnETS1	Cgh_tfAP2B1	Cgh_tfATF1	Cgh_tfE2F1	Cgh_tfE2F2	Cgh_tfE2F3	Cgh_tfETV4	Cgh_tfFOS	Cgh_tfFOSL1	Cgh_tfFOSL2	Cgh_tfFOXP2	Cgh_tfGATA2	Cgh_tfJUN	Cgh_tfJUNB	Cgh_tfJUND	Cgh_tfNFKB1	Cgh_tfSMAD4	Cgh_tfSP1	Cgh_tfSP3	Cgh_tfTCF7L2	Cgh_tfTFAP2A	Cgh_tfTFAP2C	Cgh_tfTP53	Cgh_MIR145	Cgh_MIR155	Cgh_MIR16_2	Cgh_MIR200B	Cgh_MIR200C	Cgh_MIR204	Cgh_MIR222	arnPLAUR	arnETS1	tfAP2B1	tfATF1	tfE2F1	tfE2F2	tfE2F3	tfETV4	tfFOS	tfFOSL1	tfFOSL2	tfFOXP2	tfGATA2	tfJUN	tfJUNB	tfJUND	tfNFKB1	tfSMAD4	tfSP1	tfSP3	tfTCF7L2	tfTFAP2A	tfTFAP2C	tfTP53	MIR145	MIR155	MIR16_2	MIR200B	MIR200C	MIR204	MIR222
RDES_BONE	2	4	3	4	4	4	3	3	2	5	3	3	2	4	2	2	2	4	4	3	3	3	4	2	2	4	2	0	4	3	0	0.37240371741805484	0.016094507511804915	1.0448980152599656	0.7968492545273194	1.8609111637196327	2.0713335458538253	1.6298961619392691	0.00409715459068118	0.07228181930771792	0.04269059095001583	0.008443515859442799	0.10090711547485988	0.8721394793576381	0.06101144622422568	0.07108026137311499	0.6479598238874736	0.31638992800737975	2.3259126913561476	1.7861300190499487	1.1414110135751263	0.8718782705246046	0.35416142438073556	0.13330675125190908	1.9156108439744701	0.028712235944878806	0.1594059975277731	0	0.020830780663276573	0.020494020480120622	0.010387934040932668	0.17148579419680815
